[2021-04-01 22:47:11 472613]	audio Render timestamp: 31811 18
[2021-04-01 22:47:11 485366]	audio Render timestamp: 31833 22
[2021-04-01 22:47:11 513011]	audio Render timestamp: 31852 19
[2021-04-01 22:47:11 526003]	net delay time:1642
[2021-04-01 22:47:11 526013]	audio Render timestamp: 31873 21
[2021-04-01 22:47:11 529698]	receive audio timestamp: 31973
[2021-04-01 22:47:11 534163]	receive audio timestamp: 31953
[2021-04-01 22:47:11 534341]	receive audio timestamp: 31993
[2021-04-01 22:47:11 541970]	receive audio timestamp: 32013
[2021-04-01 22:47:11 552926]	audio Render timestamp: 31892 19
[2021-04-01 22:47:11 559419]	receive audio timestamp: 32033
[2021-04-01 22:47:11 566414]	audio Render timestamp: 31913 21
[2021-04-01 22:47:11 579110]	receive audio timestamp: 32053
[2021-04-01 22:47:11 593680]	audio Render timestamp: 31933 20
[2021-04-01 22:47:11 602027]	receive audio timestamp: 32073
[2021-04-01 22:47:11 607310]	audio Render timestamp: 31953 20
[2021-04-01 22:47:11 633780]	audio Render timestamp: 31973 20
[2021-04-01 22:47:11 647475]	audio Render timestamp: 31993 20
[2021-04-01 22:47:11 666027]	receive audio timestamp: 30612
[2021-04-01 22:47:11 674827]	audio Render timestamp: 32013 20
[2021-04-01 22:47:11 688521]	audio Render timestamp: 32033 20
[2021-04-01 22:47:11 701933]	audio Render timestamp: 32053 20
[2021-04-01 22:47:11 702400]	receive audio timestamp: 30748
[2021-04-01 22:47:11 724938]	receive audio timestamp: 30768
[2021-04-01 22:47:11 725093]	receive audio timestamp: 32152
[2021-04-01 22:47:11 725150]	receive audio timestamp: 32113
[2021-04-01 22:47:11 725336]	receive audio timestamp: 32093
[2021-04-01 22:47:11 726528]	receive audio timestamp: 32132
[2021-04-01 22:47:11 727585]	receive audio timestamp: 32173
[2021-04-01 22:47:11 728550]	audio Render timestamp: 32073 20
[2021-04-01 22:47:11 729397]	receive audio timestamp: 32193
[2021-04-01 22:47:11 741471]	audio Render timestamp: 32093 20
[2021-04-01 22:47:11 768892]	audio Render timestamp: 32113 20
[2021-04-01 22:47:11 782905]	audio Render timestamp: 32132 19
[2021-04-01 22:47:11 792606]	receive audio timestamp: 32212
[2021-04-01 22:47:11 793323]	receive audio timestamp: 32233
[2021-04-01 22:47:11 809412]	audio Render timestamp: 32152 20
[2021-04-01 22:47:11 822699]	audio Render timestamp: 32173 21
[2021-04-01 22:47:11 841863]	receive audio timestamp: 32252
[2021-04-01 22:47:11 850470]	audio Render timestamp: 32193 20
[2021-04-01 22:47:11 863457]	audio Render timestamp: 32212 19
[2021-04-01 22:47:11 890777]	audio Render timestamp: 32233 21
[2021-04-01 22:47:11 904561]	audio Render timestamp: 32252 19
[2021-04-01 22:47:11 930933]	receive audio timestamp: 32273
[2021-04-01 22:47:11 931100]	audio Render timestamp: 32273 21
[2021-04-01 22:47:11 934290]	receive audio timestamp: 32293
[2021-04-01 22:47:11 934393]	receive audio timestamp: 32313
[2021-04-01 22:47:11 937870]	receive audio timestamp: 32332
[2021-04-01 22:47:11 938027]	receive audio timestamp: 32354
[2021-04-01 22:47:11 938075]	receive audio timestamp: 32372
[2021-04-01 22:47:11 944444]	audio Render timestamp: 32293 20
[2021-04-01 22:47:11 971705]	audio Render timestamp: 32313 20
[2021-04-01 22:47:11 985635]	audio Render timestamp: 32332 19
[2021-04-01 22:47:12 011907]	audio Render timestamp: 32354 22
[2021-04-01 22:47:12 025518]	audio Render timestamp: 32372 18
[2021-04-01 22:47:12 037545]	receive audio timestamp: 32453
[2021-04-01 22:47:12 037724]	receive audio timestamp: 32432
[2021-04-01 22:47:12 092973]	audio Render timestamp: 32432 60
[2021-04-01 22:47:12 107839]	audio Render timestamp: 32453 21
[2021-04-01 22:47:12 146062]	receive audio timestamp: 32412
[2021-04-01 22:47:12 146202]	receive audio timestamp: 32393
[2021-04-01 22:47:12 146247]	receive audio timestamp: 32472
[2021-04-01 22:47:12 146304]	receive audio timestamp: 32492
[2021-04-01 22:47:12 146355]	receive audio timestamp: 32512
[2021-04-01 22:47:12 146399]	receive audio timestamp: 32532
[2021-04-01 22:47:12 146483]	receive audio timestamp: 32573
[2021-04-01 22:47:12 146659]	audio Render timestamp: 32492 39
[2021-04-01 22:47:12 148685]	receive audio timestamp: 32552
[2021-04-01 22:47:12 149149]	receive audio timestamp: 32594
[2021-04-01 22:47:12 152700]	receive audio timestamp: 32617
[2021-04-01 22:47:12 154849]	receive audio timestamp: 32632
[2021-04-01 22:47:12 170281]	receive audio timestamp: 32652
[2021-04-01 22:47:12 173950]	audio Render timestamp: 32512 20
[2021-04-01 22:47:12 187742]	audio Render timestamp: 32552 40
[2021-04-01 22:47:12 214108]	audio Render timestamp: 32573 21
[2021-04-01 22:47:12 227983]	audio Render timestamp: 32594 21
[2021-04-01 22:47:12 240899]	audio Render timestamp: 32617 23
[2021-04-01 22:47:12 259345]	receive audio timestamp: 32673
[2021-04-01 22:47:12 261402]	net delay time:1457
[2021-04-01 22:47:12 268983]	audio Render timestamp: 32632 15
[2021-04-01 22:47:12 277816]	receive audio timestamp: 32693
[2021-04-01 22:47:12 277917]	receive audio timestamp: 32715
[2021-04-01 22:47:12 278704]	receive audio timestamp: 32749
[2021-04-01 22:47:12 279068]	receive audio timestamp: 32732
[2021-04-01 22:47:12 282124]	audio Render timestamp: 32652 20
[2021-04-01 22:47:12 288943]	receive audio timestamp: 32769
[2021-04-01 22:47:12 296035]	receive audio timestamp: 32793
[2021-04-01 22:47:12 308981]	receive audio timestamp: 32809
[2021-04-01 22:47:12 309442]	audio Render timestamp: 32673 21
[2021-04-01 22:47:12 349528]	audio Render timestamp: 32715 42
[2021-04-01 22:47:12 362953]	audio Render timestamp: 32732 17
[2021-04-01 22:47:12 390400]	audio Render timestamp: 32749 17
[2021-04-01 22:47:12 403074]	audio Render timestamp: 32769 20
[2021-04-01 22:47:12 429143]	receive audio timestamp: 32830
[2021-04-01 22:47:12 430460]	audio Render timestamp: 32793 24
[2021-04-01 22:47:12 431588]	receive audio timestamp: 32894
[2021-04-01 22:47:12 444328]	audio Render timestamp: 32809 16
[2021-04-01 22:47:12 471040]	audio Render timestamp: 32830 21
[2021-04-01 22:47:12 500770]	receive audio timestamp: 32873
[2021-04-01 22:47:12 507728]	receive audio timestamp: 32849
[2021-04-01 22:47:12 511698]	audio player userid:4772 delay:24 jitter:67
[2021-04-01 22:47:12 511753]	audio Render timestamp: 32873 43
[2021-04-01 22:47:12 514692]	receive audio timestamp: 32913
[2021-04-01 22:47:12 514801]	receive audio timestamp: 32933
[2021-04-01 22:47:12 516806]	CMediaObjectCleanThread::ProcessWork()
[2021-04-01 22:47:12 525549]	audio Render timestamp: 32894 21
[2021-04-01 22:47:12 534092]	packet list size:6
[2021-04-01 22:47:12 552169]	audio Render timestamp: 32913 19
[2021-04-01 22:47:12 565562]	audio Render timestamp: 32933 20
[2021-04-01 22:47:12 657462]	receive audio timestamp: 32953
[2021-04-01 22:47:12 657504]	receive audio timestamp: 32973
[2021-04-01 22:47:12 907529]	receive audio timestamp: 32993
[2021-04-01 22:47:12 907577]	receive audio timestamp: 33012
[2021-04-01 22:47:13 087180]	receive audio timestamp: 33032
[2021-04-01 22:47:13 266181]	receive audio timestamp: 33052
[2021-04-01 22:47:13 266213]	AudioJitter last jitter:67 local delay:514
[2021-04-01 22:47:13 266220]	&&&&&&&&&&&&& avg delay his:86 local:409 use delay:328 &&&&&&&&&&&&&
[2021-04-01 22:47:13 266227]	Audio Jitter local delaytime:514 375 235 jitter:328 err:-447
[2021-04-01 22:47:13 266234]	Audio Jitter local read delay:328 set delay:[hi:328 adc:0]
				   realsendlost:7 sendlost:15
				   max delay:514 lost:22 real:8 restore:14
				   nodatacount:31 over500count:1 latecount:11 
[2021-04-01 22:47:13 266244]	Audio Jitter his delaytime:514 70 47 98 108 101 118 120
[2021-04-01 22:47:13 291252]	receive audio timestamp: 33072
[2021-04-01 22:47:13 294747]	receive audio timestamp: 33093
[2021-04-01 22:47:13 296015]	receive audio timestamp: 33113
[2021-04-01 22:47:13 296040]	receive audio timestamp: 33132
[2021-04-01 22:47:13 296064]	receive audio timestamp: 33172
[2021-04-01 22:47:13 296436]	receive audio timestamp: 33212
[2021-04-01 22:47:13 296516]	receive audio timestamp: 33193
[2021-04-01 22:47:13 296568]	receive audio timestamp: 33153
[2021-04-01 22:47:13 296589]	receive audio timestamp: 33233
[2021-04-01 22:47:13 296610]	receive audio timestamp: 33256
[2021-04-01 22:47:13 296637]	receive audio timestamp: 33272
[2021-04-01 22:47:13 296858]	receive audio timestamp: 33313
[2021-04-01 22:47:13 296882]	receive audio timestamp: 33293
[2021-04-01 22:47:13 299324]	receive audio timestamp: 33354
[2021-04-01 22:47:13 299551]	receive audio timestamp: 33334
[2021-04-01 22:47:13 299575]	receive audio timestamp: 33373
[2021-04-01 22:47:13 299597]	receive audio timestamp: 33393
[2021-04-01 22:47:13 299677]	receive audio timestamp: 33413
[2021-04-01 22:47:13 299739]	receive audio timestamp: 33433
[2021-04-01 22:47:13 299803]	receive audio timestamp: 33473
[2021-04-01 22:47:13 300230]	receive audio timestamp: 33492
[2021-04-01 22:47:13 300663]	receive audio timestamp: 33454
[2021-04-01 22:47:13 307958]	audio Render timestamp: 33012 79
[2021-04-01 22:47:13 310203]	receive audio timestamp: 33513
[2021-04-01 22:47:13 310248]	receive audio timestamp: 33532
[2021-04-01 22:47:13 310265]	receive audio timestamp: 33553
[2021-04-01 22:47:13 310281]	receive audio timestamp: 33572
[2021-04-01 22:47:13 310297]	receive audio timestamp: 33612
[2021-04-01 22:47:13 310444]	receive audio timestamp: 33592
[2021-04-01 22:47:13 310728]	receive audio timestamp: 33652
[2021-04-01 22:47:13 310797]	receive audio timestamp: 33631
[2021-04-01 22:47:13 310816]	receive audio timestamp: 33672
[2021-04-01 22:47:13 310848]	receive audio timestamp: 33692
[2021-04-01 22:47:13 310866]	receive audio timestamp: 33712
[2021-04-01 22:47:13 310884]	receive audio timestamp: 33733
[2021-04-01 22:47:13 320354]	audio Render timestamp: 33072 60
[2021-04-01 22:47:13 401630]	audio Render timestamp: 33153 81
[2021-04-01 22:47:13 428700]	audio Render timestamp: 33212 59
[2021-04-01 22:47:13 436961]	receive audio timestamp: 33773
[2021-04-01 22:47:13 437016]	receive audio timestamp: 33752
[2021-04-01 22:47:13 438353]	receive audio timestamp: 33792
[2021-04-01 22:47:13 438377]	receive audio timestamp: 33812
[2021-04-01 22:47:13 438744]	receive audio timestamp: 33833
[2021-04-01 22:47:13 438762]	receive audio timestamp: 33852
[2021-04-01 22:47:13 438783]	receive audio timestamp: 33869
[2021-04-01 22:47:13 438797]	receive audio timestamp: 33889
[2021-04-01 22:47:13 469190]	audio Render timestamp: 33272 60
[2021-04-01 22:47:13 523400]	audio Render timestamp: 33334 62
[2021-04-01 22:47:13 550262]	audio Render timestamp: 33393 59
[2021-04-01 22:47:13 580489]	receive audio timestamp: 33928
[2021-04-01 22:47:13 580692]	receive audio timestamp: 33909
[2021-04-01 22:47:13 580738]	receive audio timestamp: 33948
[2021-04-01 22:47:13 580760]	receive audio timestamp: 33968
[2021-04-01 22:47:13 580775]	receive audio timestamp: 33988
[2021-04-01 22:47:13 580790]	receive audio timestamp: 34008
[2021-04-01 22:47:13 580809]	receive audio timestamp: 33909
[2021-04-01 22:47:13 581258]	receive audio timestamp: 31514
[2021-04-01 22:47:13 581841]	receive audio timestamp: 34028
[2021-04-01 22:47:13 590770]	audio Render timestamp: 33454 61
[2021-04-01 22:47:13 644643]	audio Render timestamp: 33513 59
[2021-04-01 22:47:13 672494]	receive audio timestamp: 34092
[2021-04-01 22:47:13 674315]	receive audio timestamp: 34071
[2021-04-01 22:47:13 674917]	receive audio timestamp: 34048
[2021-04-01 22:47:13 674936]	receive audio timestamp: 34112
[2021-04-01 22:47:13 675302]	receive audio timestamp: 34132
[2021-04-01 22:47:13 678167]	receive audio timestamp: 34152
[2021-04-01 22:47:13 685308]	audio Render timestamp: 33572 59
[2021-04-01 22:47:13 711467]	receive audio timestamp: 34048
[2021-04-01 22:47:13 715763]	receive audio timestamp: 31793
[2021-04-01 22:47:13 715825]	receive audio timestamp: 31833
[2021-04-01 22:47:13 715843]	receive audio timestamp: 34173
[2021-04-01 22:47:13 725733]	audio Render timestamp: 33631 59
[2021-04-01 22:47:13 752656]	audio Render timestamp: 33692 61
[2021-04-01 22:47:13 785349]	receive audio timestamp: 34212
[2021-04-01 22:47:13 793270]	receive audio timestamp: 34233
[2021-04-01 22:47:13 793318]	receive audio timestamp: 34192
[2021-04-01 22:47:13 793334]	receive audio timestamp: 34253
[2021-04-01 22:47:13 800539]	receive audio timestamp: 34272
[2021-04-01 22:47:13 806530]	audio Render timestamp: 33752 60
[2021-04-01 22:47:13 824831]	receive audio timestamp: 34292
[2021-04-01 22:47:13 839245]	receive audio timestamp: 34312
[2021-04-01 22:47:13 847079]	audio Render timestamp: 33812 60
[2021-04-01 22:47:13 887622]	audio Render timestamp: 33869 57
[2021-04-01 22:47:13 927130]	receive audio timestamp: 34331
[2021-04-01 22:47:13 928229]	audio Render timestamp: 33928 59
[2021-04-01 22:47:13 955094]	receive audio timestamp: 34349
[2021-04-01 22:47:13 955135]	receive audio timestamp: 34391
[2021-04-01 22:47:13 955152]	receive audio timestamp: 34369
[2021-04-01 22:47:13 955171]	receive audio timestamp: 34411
[2021-04-01 22:47:13 968659]	audio Render timestamp: 33988 60
[2021-04-01 22:47:13 981951]	audio Render timestamp: 34048 60
[2021-04-01 22:47:14 022721]	audio Render timestamp: 34112 64
[2021-04-01 22:47:14 023321]	receive audio timestamp: 34472
[2021-04-01 22:47:14 089191]	receive audio timestamp: 34513
[2021-04-01 22:47:14 090073]	audio Render timestamp: 34173 61
[2021-04-01 22:47:14 103934]	receive audio timestamp: 34494
[2021-04-01 22:47:14 130528]	audio Render timestamp: 34233 60
[2021-04-01 22:47:14 180854]	receive audio timestamp: 34534
[2021-04-01 22:47:14 181029]	receive audio timestamp: 34554
[2021-04-01 22:47:14 181799]	receive audio timestamp: 34574
[2021-04-01 22:47:14 182248]	receive audio timestamp: 34592
[2021-04-01 22:47:14 182272]	receive audio timestamp: 34612
[2021-04-01 22:47:14 182699]	receive audio timestamp: 34632
[2021-04-01 22:47:14 184590]	audio Render timestamp: 34292 59
[2021-04-01 22:47:14 224971]	audio Render timestamp: 34349 57
[2021-04-01 22:47:14 251170]	receive audio timestamp: 34672
[2021-04-01 22:47:14 251230]	receive audio timestamp: 34692
[2021-04-01 22:47:14 252021]	receive audio timestamp: 34713
[2021-04-01 22:47:14 252042]	receive audio timestamp: 34652
[2021-04-01 22:47:14 252423]	receive audio timestamp: 34729
[2021-04-01 22:47:14 257954]	packet list size:6
[2021-04-01 22:47:14 263699]	receive audio timestamp: 34749
[2021-04-01 22:47:14 292740]	audio Render timestamp: 34411 62
[2021-04-01 22:47:14 298333]	receive audio timestamp: 34772
[2021-04-01 22:47:14 308132]	receive audio timestamp: 34792
[2021-04-01 22:47:14 333370]	audio Render timestamp: 34472 61
[2021-04-01 22:47:14 373633]	audio Render timestamp: 34534 62
[2021-04-01 22:47:14 387012]	audio Render timestamp: 34574 40
[2021-04-01 22:47:14 400525]	audio Render timestamp: 34592 18
[2021-04-01 22:47:14 408579]	receive audio timestamp: 34812
[2021-04-01 22:47:14 409050]	receive audio timestamp: 34832
[2021-04-01 22:47:14 409076]	receive audio timestamp: 34852
[2021-04-01 22:47:14 409098]	receive audio timestamp: 34872
[2021-04-01 22:47:14 427657]	audio Render timestamp: 34612 20
[2021-04-01 22:47:14 428729]	receive audio timestamp: 34888
[2021-04-01 22:47:14 443513]	receive audio timestamp: 34908
[2021-04-01 22:47:14 468175]	audio Render timestamp: 34652 40
[2021-04-01 22:47:14 507157]	receive audio timestamp: 34928
[2021-04-01 22:47:14 508720]	audio Render timestamp: 34692 40
[2021-04-01 22:47:14 516633]	CMediaObjectCleanThread::ProcessWork()
[2021-04-01 22:47:14 522210]	audio Render timestamp: 34729 37
[2021-04-01 22:47:14 542795]	receive audio timestamp: 34948
[2021-04-01 22:47:14 543223]	receive audio timestamp: 35008
[2021-04-01 22:47:14 543802]	receive audio timestamp: 34968
[2021-04-01 22:47:14 543825]	receive audio timestamp: 34989
[2021-04-01 22:47:14 549033]	audio Render timestamp: 34749 20
[2021-04-01 22:47:14 561537]	receive audio timestamp: 35031
[2021-04-01 22:47:14 561571]	AudioJitter last jitter:328 local delay:499
[2021-04-01 22:47:14 561576]	&&&&&&&&&&&&& avg delay his:191 local:471 use delay:401 &&&&&&&&&&&&&
[2021-04-01 22:47:14 561581]	Audio Jitter local delaytime:499 463 424 jitter:382 err:-171
[2021-04-01 22:47:14 561586]	Audio Jitter local read delay:401 set delay:[hi:382 adc:0]
				   realsendlost:12 sendlost:12
				   max delay:514 lost:19 real:2 restore:17
				   nodatacount:2 over500count:1 latecount:3 
[2021-04-01 22:47:14 561592]	Audio Jitter his delaytime:499 514 70 47 98 108 101 118
[2021-04-01 22:47:14 574000]	receive audio timestamp: 32552
[2021-04-01 22:47:14 589677]	audio Render timestamp: 34792 43
[2021-04-01 22:47:14 626801]	receive audio timestamp: 35050
[2021-04-01 22:47:14 627173]	receive audio timestamp: 35071
[2021-04-01 22:47:14 627639]	receive audio timestamp: 35089
[2021-04-01 22:47:14 630080]	audio Render timestamp: 34832 40
[2021-04-01 22:47:14 670702]	audio Render timestamp: 34888 56
[2021-04-01 22:47:14 684185]	audio Render timestamp: 34908 20
[2021-04-01 22:47:14 711262]	audio Render timestamp: 34928 20
[2021-04-01 22:47:14 724677]	audio Render timestamp: 34948 20
[2021-04-01 22:47:14 744960]	receive audio timestamp: 35148
[2021-04-01 22:47:14 745012]	receive audio timestamp: 35108
[2021-04-01 22:47:14 746264]	receive audio timestamp: 35168
[2021-04-01 22:47:14 746775]	receive audio timestamp: 35208
[2021-04-01 22:47:14 751968]	audio Render timestamp: 34968 20
[2021-04-01 22:47:14 756960]	receive audio timestamp: 35230
[2021-04-01 22:47:14 765241]	audio Render timestamp: 35008 40
[2021-04-01 22:47:14 805628]	audio Render timestamp: 35050 42
[2021-04-01 22:47:14 832714]	audio Render timestamp: 35071 21
[2021-04-01 22:47:14 846078]	audio Render timestamp: 35089 18
[2021-04-01 22:47:14 873196]	audio Render timestamp: 35108 19
[2021-04-01 22:47:14 887422]	receive audio timestamp: 35311
[2021-04-01 22:47:14 887782]	receive audio timestamp: 35270
[2021-04-01 22:47:14 888060]	receive audio timestamp: 35250
[2021-04-01 22:47:14 888080]	receive audio timestamp: 35290
[2021-04-01 22:47:14 888891]	receive audio timestamp: 35331
[2021-04-01 22:47:14 888919]	receive audio timestamp: 35351
[2021-04-01 22:47:14 891425]	receive audio timestamp: 35290
[2021-04-01 22:47:14 893671]	receive audio timestamp: 35371
[2021-04-01 22:47:14 913773]	audio Render timestamp: 35148 40
[2021-04-01 22:47:14 925570]	receive audio timestamp: 35390
[2021-04-01 22:47:14 940481]	audio Render timestamp: 35208 60
[2021-04-01 22:47:14 967744]	audio Render timestamp: 35230 22
[2021-04-01 22:47:14 981078]	audio Render timestamp: 35250 20
[2021-04-01 22:47:14 998087]	receive audio timestamp: 35411
[2021-04-01 22:47:14 998783]	receive audio timestamp: 35451
[2021-04-01 22:47:14 998876]	receive audio timestamp: 35431
[2021-04-01 22:47:14 998892]	receive audio timestamp: 35470
[2021-04-01 22:47:15 008325]	audio Render timestamp: 35270 20
[2021-04-01 22:47:15 017108]	receive audio timestamp: 35490
[2021-04-01 22:47:15 021724]	audio Render timestamp: 35290 20
[2021-04-01 22:47:15 041620]	receive audio timestamp: 35510
[2021-04-01 22:47:15 048679]	audio Render timestamp: 35311 21
[2021-04-01 22:47:15 052060]	receive audio timestamp: 35529
[2021-04-01 22:47:15 062242]	audio player userid:4772 delay:218 jitter:382
[2021-04-01 22:47:15 062274]	audio Render timestamp: 35331 20
[2021-04-01 22:47:15 089080]	audio Render timestamp: 35351 20
[2021-04-01 22:47:15 102732]	audio Render timestamp: 35371 20
[2021-04-01 22:47:15 129445]	audio Render timestamp: 35390 19
[2021-04-01 22:47:15 136552]	receive audio timestamp: 35570
[2021-04-01 22:47:15 137647]	receive audio timestamp: 35590
[2021-04-01 22:47:15 138103]	receive audio timestamp: 35609
[2021-04-01 22:47:15 138135]	receive audio timestamp: 35549
[2021-04-01 22:47:15 143280]	audio Render timestamp: 35411 21
[2021-04-01 22:47:15 170099]	audio Render timestamp: 35431 20
[2021-04-01 22:47:15 172286]	receive audio timestamp: 35650
[2021-04-01 22:47:15 183776]	audio Render timestamp: 35451 20
[2021-04-01 22:47:15 210807]	audio Render timestamp: 35470 19
[2021-04-01 22:47:15 224266]	audio Render timestamp: 35490 20
[2021-04-01 22:47:15 242499]	receive audio timestamp: 35671
[2021-04-01 22:47:15 242607]	receive audio timestamp: 35690
[2021-04-01 22:47:15 252344]	audio Render timestamp: 35510 20
[2021-04-01 22:47:15 265630]	audio Render timestamp: 35529 19
[2021-04-01 22:47:15 291340]	receive audio timestamp: 35730
[2021-04-01 22:47:15 291680]	receive audio timestamp: 35711
[2021-04-01 22:47:15 292289]	audio Render timestamp: 35549 20
[2021-04-01 22:47:15 293029]	receive audio timestamp: 35750
[2021-04-01 22:47:15 293112]	receive audio timestamp: 35770
[2021-04-01 22:47:15 305862]	audio Render timestamp: 35570 21
[2021-04-01 22:47:15 332777]	audio Render timestamp: 35590 20
[2021-04-01 22:47:15 343726]	receive audio timestamp: 35790
[2021-04-01 22:47:15 343870]	receive audio timestamp: 35808
[2021-04-01 22:47:15 346812]	audio Render timestamp: 35609 19
[2021-04-01 22:47:15 351209]	receive audio timestamp: 35829
[2021-04-01 22:47:15 387044]	audio Render timestamp: 35650 41
[2021-04-01 22:47:15 413973]	audio Render timestamp: 35671 21
[2021-04-01 22:47:15 427733]	audio Render timestamp: 35690 19
[2021-04-01 22:47:15 454499]	audio Render timestamp: 35711 21
[2021-04-01 22:47:15 467892]	audio Render timestamp: 35730 19
[2021-04-01 22:47:15 468171]	receive audio timestamp: 35850
[2021-04-01 22:47:15 470682]	receive audio timestamp: 35910
[2021-04-01 22:47:15 481006]	audio Render timestamp: 35750 20
[2021-04-01 22:47:15 487032]	receive audio timestamp: 35870
[2021-04-01 22:47:15 487131]	receive audio timestamp: 35890
[2021-04-01 22:47:15 487177]	receive audio timestamp: 35929
[2021-04-01 22:47:15 489074]	receive audio timestamp: 35949
[2021-04-01 22:47:15 497469]	receive audio timestamp: 35971
[2021-04-01 22:47:15 508779]	audio Render timestamp: 35770 20
[2021-04-01 22:47:15 522092]	audio Render timestamp: 35790 20
[2021-04-01 22:47:15 548370]	audio Render timestamp: 35808 18
[2021-04-01 22:47:15 562521]	audio Render timestamp: 35829 21
[2021-04-01 22:47:15 589596]	audio Render timestamp: 35850 21
[2021-04-01 22:47:15 602162]	receive audio timestamp: 33153
[2021-04-01 22:47:15 602294]	receive audio timestamp: 33193
[2021-04-01 22:47:15 602917]	audio Render timestamp: 35870 20
[2021-04-01 22:47:15 610861]	receive audio timestamp: 33334
[2021-04-01 22:47:15 611003]	receive audio timestamp: 33592
[2021-04-01 22:47:15 611076]	receive audio timestamp: 33631
[2021-04-01 22:47:15 611120]	receive audio timestamp: 36052
[2021-04-01 22:47:15 611497]	receive audio timestamp: 35993
[2021-04-01 22:47:15 611561]	receive audio timestamp: 36012
[2021-04-01 22:47:15 611610]	receive audio timestamp: 36032
[2021-04-01 22:47:15 612210]	receive audio timestamp: 36072
[2021-04-01 22:47:15 622592]	receive audio timestamp: 33909
[2021-04-01 22:47:15 622715]	receive audio timestamp: 36092
[2021-04-01 22:47:15 630695]	audio Render timestamp: 35890 20
[2021-04-01 22:47:15 636101]	receive audio timestamp: 36111
[2021-04-01 22:47:15 643130]	audio Render timestamp: 35910 20
[2021-04-01 22:47:15 651542]	receive audio timestamp: 36132
[2021-04-01 22:47:15 670794]	audio Render timestamp: 35929 19
[2021-04-01 22:47:15 684096]	audio Render timestamp: 35949 20
[2021-04-01 22:47:15 710828]	audio Render timestamp: 35971 22
[2021-04-01 22:47:15 724243]	audio Render timestamp: 35993 22
[2021-04-01 22:47:15 730274]	receive audio timestamp: 36172
[2021-04-01 22:47:15 737194]	receive audio timestamp: 36152
[2021-04-01 22:47:15 739819]	receive audio timestamp: 36191
[2021-04-01 22:47:15 739883]	receive audio timestamp: 36211
[2021-04-01 22:47:15 746009]	receive audio timestamp: 36231
[2021-04-01 22:47:15 751647]	audio Render timestamp: 36012 19
[2021-04-01 22:47:15 764981]	receive audio timestamp: 36251
[2021-04-01 22:47:15 784496]	receive audio timestamp: 34192
[2021-04-01 22:47:15 792110]	audio Render timestamp: 36052 40
[2021-04-01 22:47:15 809236]	audio Render timestamp: 36072 20
[2021-04-01 22:47:15 828531]	receive audio timestamp: 36271
[2021-04-01 22:47:15 830042]	receive audio timestamp: 34452
[2021-04-01 22:47:15 831200]	receive audio timestamp: 34431
[2021-04-01 22:47:15 831271]	receive audio timestamp: 34494
[2021-04-01 22:47:15 832211]	audio Render timestamp: 36092 20
[2021-04-01 22:47:15 845438]	audio Render timestamp: 36111 19
[2021-04-01 22:47:15 871831]	receive audio timestamp: 36312
[2021-04-01 22:47:15 873026]	audio Render timestamp: 36132 21
[2021-04-01 22:47:15 873876]	receive audio timestamp: 36331
[2021-04-01 22:47:15 874889]	receive audio timestamp: 36292
[2021-04-01 22:47:15 874978]	receive audio timestamp: 36354
[2021-04-01 22:47:15 886043]	audio Render timestamp: 36152 20
[2021-04-01 22:47:15 889777]	receive audio timestamp: 36372
[2021-04-01 22:47:15 899034]	receive audio timestamp: 34968
[2021-04-01 22:47:15 902568]	receive audio timestamp: 34989
[2021-04-01 22:47:15 911457]	receive audio timestamp: 36394
[2021-04-01 22:47:15 913075]	audio Render timestamp: 36172 20
[2021-04-01 22:47:15 926409]	audio Render timestamp: 36211 39
[2021-04-01 22:47:15 953642]	audio Render timestamp: 36231 20
[2021-04-01 22:47:15 955277]	receive audio timestamp: 36412
[2021-04-01 22:47:15 959095]	receive audio timestamp: 35188
[2021-04-01 22:47:15 967605]	audio Render timestamp: 36251 20
[2021-04-01 22:47:15 969983]	receive audio timestamp: 35250
[2021-04-01 22:47:15 970058]	receive audio timestamp: 35431
[2021-04-01 22:47:15 974801]	receive audio timestamp: 35549
[2021-04-01 22:47:15 978693]	packet list size:6
[2021-04-01 22:47:15 994432]	audio Render timestamp: 36271 20
[2021-04-01 22:47:16 007876]	audio Render timestamp: 36292 21
[2021-04-01 22:47:16 019661]	receive audio timestamp: 35630
[2021-04-01 22:47:16 021094]	audio Render timestamp: 36312 20
[2021-04-01 22:47:16 032978]	receive audio timestamp: 36432
[2021-04-01 22:47:16 033801]	receive audio timestamp: 36512
[2021-04-01 22:47:16 034201]	receive audio timestamp: 36472
[2021-04-01 22:47:16 035736]	receive audio timestamp: 36452
[2021-04-01 22:47:16 035796]	receive audio timestamp: 36493
[2021-04-01 22:47:16 048139]	audio Render timestamp: 36331 19
[2021-04-01 22:47:16 061811]	audio Render timestamp: 36354 23
[2021-04-01 22:47:16 077296]	receive audio timestamp: 35711
[2021-04-01 22:47:16 077443]	receive audio timestamp: 36532
[2021-04-01 22:47:16 081648]	receive audio timestamp: 36552
[2021-04-01 22:47:16 083753]	receive audio timestamp: 36452
[2021-04-01 22:47:16 088645]	audio Render timestamp: 36372 18
[2021-04-01 22:47:16 102210]	audio Render timestamp: 36394 22
[2021-04-01 22:47:16 109577]	receive audio timestamp: 36572
[2021-04-01 22:47:16 129629]	audio Render timestamp: 36412 18
[2021-04-01 22:47:16 142872]	audio Render timestamp: 36432 20
